Position Title,Date,Apply,Work Model,Location,Company,Company Size,Company Industry,Salary,Qualifications,H1b Sponsored,Is New Grad
TikTok Shop - Automation Prompt Engineer,2025-05-28,https://jobright.ai/jobs/info/68377e3fbeb6d1dc1e817e7d?utm_source=1100&utm_campaign=ml,On Site,"Seattle, WA",TikTok,10000+,"Content Creators,Content Discovery",$77968-$101333 /yr,"1. Bachelor's degree or higher.
2. 0-3 years of experience in automation.
3. Prompt Engineer experience, and understanding knowledge of large language models.
4. Expertise in project design, data analysis, communication, driving results, and managing change.
5. Strong problem-solving and issue-resolution skills, with the ability to work in a deadline-driven environment, attention to detail and the ability to multitask.",not sure,yes
"ML Compiler Engineer I, Annapurna Labs",2025-05-28,https://jobright.ai/jobs/info/67ff1f3abe267b499ced896a?utm_source=1100&utm_campaign=ml,On Site,"Multi Location
Cupertino, CA
Seattle, WA",Amazon,10000+,"Crowdsourcing,Delivery",$99500-$200000 /yr,"1. To qualify, applicants should have earned (or will earn) a Bachelors or Masters degree between December 2022 and September 2025.
2. Proficiency in C++ and Python programming, applied to compiler projects
3. Experience developing compiler optimizations or ML framework internals",not sure,
AI Engineer,2025-05-28,https://jobright.ai/jobs/info/68375b2a940f34a12f37233a?utm_source=1100&utm_campaign=ml,Hybrid,"Fort Lauderdale, FL",OneStream Software,1001-5000,"Information Technology,Software",$100000-$140000 /yr,"1. Bachelors Degree or similar work experience
2. CS/DS/EE/CE Degree or similar experience
3. 1-3 years of experience building and deploying production-level machine learning solutions or similar experience
4. 1-3 years of strong programming experience with one of the following: Python, C++, C, CSharp, Java, Rust, or Go (or similar experience)
5. Self-Starter to decompose a problem and plan a solution
...",no,
"Bilingual Machine Learning Data Associate - Chinese (Remote), Customer Engagement Technology",2025-05-28,https://jobright.ai/jobs/info/683752a1d293240d1263cd52?utm_source=1100&utm_campaign=ml,Remote,United States,Amazon,10000+,"Crowdsourcing,Delivery",$32700-$70000 /yr,"1. Fluency in Chinese and English (verbal and written communication)
2. 1+ years business experience in localization and translation
3. Strong attention to details
4. Exceptional communicational skills
5. Customer service experience
...",not sure,
"Business Analyst, AI & Automation",2025-05-28,https://jobright.ai/jobs/info/6847632436418adea6956042?utm_source=1100&utm_campaign=ml,On Site,New York,A+E Global Media,1001-5000,"Digital Media,Media and Entertainment",$90701-$104307 /yr,"1. 1-3 years experience utilizing AI and/or automation technology is required; Industry, internship and/or academic experience will be considered.
2. Solid understanding of AI tools, including ChatGPT and other LLMs.
3. Ability to train and assist users in utilizing AI-powered solutions.
4. Knowledge of automation (Zapier, Make, Power Automate, etc), agentic AI, and enterprise search solutions.
5. Strong verbal and written communication skills for client-facing interactions.
...",not sure,
"SDE I - Systems, Runtime, and ML Infrastructure (AWS Custom Silicon), Annapurna Labs",2025-05-28,https://jobright.ai/jobs/info/67fefa8ff371ad217db526d4?utm_source=1100&utm_campaign=ml,On Site,"Multi Location
Austin, TX
Cupertino, CA
Seattle, WA",Amazon Web Services (AWS),10000+,"Computer,Consulting",$99500-$200000 /yr,"1. To qualify, applicants should have earned (or expect to earn) a Bachelor’s or Master’s degree between December 2022 to September 2025.
2. Strong programming skills in C/C++ or Python, with solid understanding of data structures and algorithms
3. Understanding of computer architecture, operating systems, and Linux environments
4. Internship or project experience related to systems programming, networking, or ML",not sure,
"Applied Scientist I, Amazon Music Catalog",2025-05-28,https://jobright.ai/jobs/info/67fd9b454b8a25a819b59ea7?utm_source=1100&utm_campaign=ml,On Site,"San Francisco, CA",Amazon Music,10000+,"Digital Media,Music",$129400-$212800 /yr,"1. Master's degree in computer science, mathematics, statistics, machine learning or equivalent quantitative field
2. Experience programming in Java, C++, Python or related language",not sure,
"Software Engineer, SystemML - AI Networking",2025-05-28,https://jobright.ai/jobs/info/6836fae8f43d3cedc150543d?utm_source=1100&utm_campaign=ml,On Site,"New York, NY",Meta,10000+,Internet,$56-$173000 /hr,"1. Currently has, or is in the process of obtaining a Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience. Degree must be completed prior to joining Meta.
2. Specialized experience in one or more of the following machine learning/deep learning domains: Distributed ML Training, GPU architecture, ML systems, AI infrastructure, high performance computing, performance optimizations, or Machine Learning frameworks (e.g. PyTorch).",not sure,
"Software Engineer, Language - Wearables",2025-05-28,https://jobright.ai/jobs/info/67c330ce67359cca39474508?utm_source=1100&utm_campaign=ml,On Site,"Multi Location
Redmond, WA
Seattle, WA
Burlingame, CA
Menlo Park, CA
New York, NY",Meta,10000+,Internet,$56-$173000 /hr,"1. Currently has, or is in the process of obtaining a Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience. Degree must be completed prior to joining Meta.
2. Experience in one or more of the following areas: ASR, TTS, NLP, Conversational AI, Machine Learning or Artificial Intelligence
3. Experience developing machine learning algorithms or machine learning infrastructure in C/C++ or Python",not sure,
AI Solutions Engineer,2025-05-28,https://jobright.ai/jobs/info/67fd7012c2028ec7448aefa8?utm_source=1100&utm_campaign=ml,Hybrid,"Multi Location
Ann Arbor, MI
Frisco, TX
Eagan, MN",Thomson Reuters,10000+,"Advice,Analytics",$70000-$130000 /yr,"1. Master’s degree in CS/ML/DS or a bachelor's with equivalent experience.
2. 0 to 3 years of transferrable experience in natural language processing (NLP)
3. Basic familiarity with the architecture and operation of large language models
4. Strong desire to work closely with subject matter experts on real world use cases
5. Active interest in emerging research and industry trends around AI software development
...",not sure,yes
"Applied Scientist, Experimentation and Causal Inference",2025-05-28,https://jobright.ai/jobs/info/67ee20e3d67d49f9dec31ef2?utm_source=1100&utm_campaign=ml,On Site,"Sunnyvale, CA",DoorDash,10000+,"Apps,Delivery",$159800-$235000 /yr,"1. 1+ years of industry experience post PhD or 3+ years of industry experience post graduate degree of developing statistical or ML models with business impacts
2. M.S., or PhD. in Statistics, Causal Inference, Experimentation, Computer Science, Applied Mathematics or other related quantitative fields
3. Demonstrated expertise with programming languages, e.g. Python, Java, Kotlin, Go, SciKit Learn, Spark MLLib, etc.
4. You are located or are planning to relocate to San Francisco or CA, Sunnyvale, CA, Seattle, WA",not sure,
"Research Scientist, Spatial Intelligence - New College Grad 2025",2025-05-28,https://jobright.ai/jobs/info/6836bb49c9e3b25760b1e0e3?utm_source=1100&utm_campaign=ml,On Site,"Multi Location
Santa Clara, CA
US, CA, Santa Clara",NVIDIA,10000+,"Artificial Intelligence (AI),GPU",$160000-$258750 /yr,"1. PhD or equivalent experience in Computer Science or a related field.
2. Expertise in computer graphics, simulation or game development.
3. In depth experience with C++/C, CUDA, DX, or OpenGL.
4. Dedication to producing high quality and creative results in a collaborative environment.",not sure,
Senior Machine Learning Engineer – End-to-End Autonomous Driving,2025-05-27,https://jobright.ai/jobs/info/6836396d806b2bf80fe1db92?utm_source=1100&utm_campaign=ml,On Site,"Santa Clara, CA",XPENG,10000+,"Automotive,Autonomous Vehicles",$174720-$295680 /yr,"1. MS or PhD level education in Engineering or Computer Science with a focus on Deep Learning, Artificial Intelligence, or a related field, or equivalent experience. Open to recent graduates.
2. Strong experience in applied deep learning including model architecture design, model training, data mining, and data analytics.
3. 1 - 3 years + of experience working with DL frameworks such as PyTorch, Tensorflow.
4. Strong Python programming experience with software design skills.
5. Solid understanding of data structures, algorithms, code optimization and large-scale data processing.
...",not sure,
Software Engineer I - ML Infra,2025-05-27,https://jobright.ai/jobs/info/6835fa35631aa36b0740aa53?utm_source=1100&utm_campaign=ml,On Site,"San Francisco, CA",Twitch,1001-5000,"Gaming,Media and Entertainment","$99,500-$200,000 /yr","1. 1+ Years experience developing software in a professional environment
2. Knowledge of data structures and algorithm fundamentals
3. Knowledge of building, testing, and managing distributed services
4. Proficient coding skills in modern languages and frameworks
5. Minimum of Bachelor’s degree in Computer Science or equivalent experience",not sure,
"Research Perception Scientist, Computer Vision and Machine Learning",2025-05-27,https://jobright.ai/jobs/info/675161343cd8c3c2383fbb6a?utm_source=1100&utm_campaign=ml,On Site,"San Francisco, CA",Bright Machines,501-1000,"Computer,Information Technology",$190K-$230K /yr,"1. PhD in Computer Engineering, Computer Science or the equivalent in experience with evidence of exceptional ability.
2. 1-5 years of relevant experience
3. Programming language experience with C/C++, and Python
4. Experience with statistical analysis of data and mathematical modeling
5. Experience developing machine learning, multi-view geometry, convex optimization, and physics based algorithm
...",not sure,
Software Engineer (Site Reliability / Machine Learning),2025-05-27,https://jobright.ai/jobs/info/681946c5610ca73c2c421203?utm_source=1100&utm_campaign=ml,Hybrid,"Encinitas, CA",Flock Freight,251-500,"Freight Service,Logistics",$120000-$135000 /yr,"1. B.S. or M.S. degree in Computer Science, Computer Engineering, Software Engineering, or equivalent
2. Enthusiasm to tackle challenging problems - if you see something broken you can’t help but try to fix it
3. Experience with or interest in learning programming languages such as Golang, Python, Kotlin, or Rust
4. Strong understanding of Linux fundamentals such as networking, filesystems, process management, identity, and more
5. Experience with cluster management systems (Kubernetes, Nomad) and related deployment tools (ArgoCD, Spinnaker)
...",not sure,
Machine Learning Engineer Graduate (E-Commerce Supply Chain & Logistics) - 2025 Start (PhD),2025-05-27,https://jobright.ai/jobs/info/680a2d62b2fb77fdec8a80e0?utm_source=1100&utm_campaign=ml,On Site,"San Jose, CA",TikTok,10000+,"Content Creators,Content Discovery",$145K-$250K /yr,"1. Master's or PhD degree in fields such as artificial intelligence, computer science, operations research, automation, statistics, mathematics, or related disciplines, with experience in data mining and deep learning.
2. Proficient in machine learning and statistics, familiar with the principles and model structures of common machine learning and deep learning algorithms for classification, regression, and clustering, with practical application experience.
3. Proficient in programming languages such as Python/Java, possessing excellent coding abilities, and familiar with at least one common machine learning/deep learning framework (TensorFlow/PyTorch etc.).
4. Demonstrates a spirit of exploration, outstanding data analysis capabilities, strong initiative, and excellent teamwork and communication skills.",not sure,yes
